pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,dt_skin_head,dt_skin_neck,dt_skin_chest,dt_skin_back,dt_skin_pelvis,dt_skin_left_shoulder,dt_skin_left_arm,dt_skin_left_hand,dt_skin_right_shoulder,dt_skin_right_arm,dt_skin_right_hand,dt_skin_left_thigh,dt_skin_left_leg,dt_skin_left_foot,dt_skin_right_thigh,dt_skin_right_leg,dt_skin_right_foot,dt_core_head,dt_core_neck,dt_core_chest,dt_core_back,dt_core_pelvis,dt_core_left_shoulder,dt_core_left_arm,dt_core_left_hand,dt_core_right_shoulder,dt_core_right_arm,dt_core_right_hand,dt_core_left_thigh,dt_core_left_leg,dt_core_left_foot,dt_core_right_thigh,dt_core_right_leg,dt_core_right_foot,sensation_overall,comfort_overall,sensation_head,sensation_neck,sensation_chest,sensation_back,sensation_pelvis,sensation_left_shoulder,sensation_left_arm,sensation_left_hand,sensation_right_shoulder,sensation_right_arm,sensation_right_hand,sensation_left_thigh,sensation_left_leg,sensation_left_foot,sensation_right_thigh,sensation_right_leg,sensation_right_foot,comfort_head,comfort_neck,comfort_chest,comfort_back,comfort_pelvis,comfort_left_shoulder,comfort_left_arm,comfort_left_hand,comfort_right_shoulder,comfort_right_arm,comfort_right_hand,comfort_left_thigh,comfort_left_leg,comfort_left_foot,comfort_right_thigh,comfort_right_leg,comfort_right_foot
2.8.4,36,0:36:00,60,33.775382623591526,34.678563970017336,34.79265161613682,34.09832118125311,33.14244327570394,35.34340321599022,33.65402011627875,33.72767369499482,34.25295764936466,33.65402011627868,33.727673694994685,34.25295764936464,33.36449289938529,32.9898647490285,32.87599887411499,33.36449289938523,32.989864749028506,32.87599887411508,36.778290979723025,36.37169628320298,36.545090009029515,36.596317055647695,36.76478735390314,35.7236851818253,35.35925295979071,34.8420523960626,35.72368518182527,35.35925295979068,34.842052396062584,35.871891137265806,35.42010829569309,33.40022531730632,35.871891137265806,35.42010829569305,33.40022531730637,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012257243399299315,275.6261954636887,96.33630386784728,7.844618337817085,6.380878430099821,1.7109893340287678,7.122300071862687,8.323561875172828,12.544427417880733,5.076574695592321,3.2742697062576815,3.117560634797611,5.076574695592291,3.2742697062576296,3.1175606347975986,9.35951944000227,4.688476916721313,2.647436442884043,9.359519440002202,4.6884769167213065,2.6474364428840778,-7.098727038012953e-06,-7.333138643635569e-06,-1.6098119780731206e-05,-1.4936132792205589e-05,-7.543495620510043e-06,-2.2775251233871548e-05,-3.7267836347017656e-05,-4.122730256632679e-05,-2.277525123422682e-05,-3.726783634713608e-05,-4.1227302566089936e-05,-2.3583019370339762e-05,-5.464471408060945e-05,-0.00014160708503361264,-2.3583019370458184e-05,-5.4644714080017326e-05,-0.0001416070850330205,-7.113159602785875e-06,-5.609864513781796e-06,-7.1277270632682155e-06,-6.756323771265708e-06,-6.859597900306843e-06,-1.6567490108461887e-05,-3.386281735515695e-05,-3.679631897774982e-05,-1.6567490108343462e-05,-3.386281735515695e-05,-3.6796318977868246e-05,-3.081863995930689e-05,-6.313712136136e-05,-0.00014362169015929755,-3.081863995930689e-05,-6.313712136147842e-05,-0.0001436216901590607,-0.15,1.7,0.01,0.01,-0.02,0.0,0.05,-0.04,-0.08,-0.07,-0.04,-0.08,-0.07,-0.03,-0.12,-0.33,-0.03,-0.12,-0.33,2.37,1.98,2.26,2.23,2.17,2.06,1.86,1.93,2.06,1.86,1.93,1.98,2.17,1.63,1.98,2.17,1.63
2.8.4,37,0:37:00,60,33.773541205620724,34.678154267521975,34.79222427805014,34.09738277289271,33.141573051142,35.34296719273949,33.65269423935887,33.725497895954256,34.25054756332248,33.65269423935881,33.72549789595423,34.25054756332248,33.363120316664755,32.98667727625687,32.867747456217366,33.36312031666472,32.98667727625688,32.867747456217444,36.77786871737938,36.37136460037638,36.54466634392652,36.59591585407742,36.76438005671526,35.72270797446188,35.357250661297776,34.839873184343126,35.72270797446186,35.357250661297755,34.839873184343126,35.870067459951485,35.416356070324454,33.39173060873626,35.87006745995147,35.41635607032441,33.39173060873632,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012256490668645271,275.6252337051468,96.35632858823404,7.846248941052301,6.380479256291549,1.710880026050234,7.121171302246149,8.322203184863486,12.543666202550792,5.075394856881032,3.273037569833306,3.1163824613785795,5.075394856880971,3.273037569833233,3.1163824613785707,9.357101393259253,4.685411515818166,2.6428584308576264,9.357101393259157,4.685411515818179,2.642858430857679,-6.961401461325068e-06,-7.226189122988557e-06,-1.5866000142494842e-05,-1.4717178812162502e-05,-7.404131241983692e-06,-2.2433825378106082e-05,-3.676096638246899e-05,-4.0691890724294426e-05,-2.2433825378698202e-05,-3.6760966383179534e-05,-4.0691890724176004e-05,-2.3226237944958446e-05,-5.3875383359051435e-05,-0.00013953039749026175,-2.322623794531372e-05,-5.387538335881459e-05,-0.00013953039748978806,-7.0377057274602825e-06,-5.528047109966868e-06,-7.0610850498790494e-06,-6.686692837950166e-06,-6.788286464617007e-06,-1.628678939032587e-05,-3.337164154887754e-05,-3.632019532453512e-05,-1.628678939008902e-05,-3.337164154875912e-05,-3.632019532429827e-05,-3.0394621905334892e-05,-6.253708947726959e-05,-0.00014157847616769932,-3.039462190557174e-05,-6.253708947726959e-05,-0.0001415784761675809,-0.15,1.69,0.01,0.01,-0.02,-0.0,0.05,-0.04,-0.09,-0.07,-0.04,-0.09,-0.07,-0.03,-0.12,-0.34,-0.03,-0.12,-0.34,2.37,1.98,2.26,2.23,2.17,2.06,1.86,1.93,2.06,1.86,1.93,1.98,2.17,1.61,1.98,2.17,1.61
2.8.4,38,0:38:00,60,33.771726135092834,34.67775222574476,34.79180295020497,34.09645758482832,33.14071533516075,35.342539248677966,33.65138816944031,33.7233514262493,34.24816826081285,33.65138816944024,33.72335142624926,34.24816826081282,33.36176832778927,32.98353380602011,32.85961251621635,33.36176832778925,32.98353380602015,32.859612516216416,36.77745109351925,36.37103738415607,36.54424679059668,36.59551887471048,36.76397707064219,35.72174722158445,35.355277325970775,34.8377218764394,35.721747221584444,35.35527732597077,34.83772187643942,35.86826886236568,35.41263967734918,33.38335441750213,35.86826886236568,35.41263967734915,33.38335441750219,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012255750587926054,275.62432460575155,96.37611566525825,7.847860193104164,6.3800877112466665,1.7107722897984026,7.120058606136486,8.320864206654765,12.542919081905119,5.07423269181613,3.2718221292075036,3.1152194723487447,5.074232691816077,3.2718221292074854,3.1152194723487447,9.354719786789953,4.682388880263345,2.6383464321364856,9.354719786789886,4.682388880263357,2.638346432136527,-6.828374922681253e-06,-7.122301444676774e-06,-1.5640139340078463e-05,-1.4503742699053154e-05,-7.267054178801876e-06,-2.209794866464184e-05,-3.626331734274402e-05,-4.0168100703041885e-05,-2.2097948664523414e-05,-3.626331734096766e-05,-4.016810070268661e-05,-2.2876378675581085e-05,-5.312454619380939e-05,-0.00013752363162709003,-2.2876378675225812e-05,-5.312454619380939e-05,-0.00013752363162732688,-6.960397668838899e-06,-5.453603671886261e-06,-6.992555497357481e-06,-6.616322782330523e-06,-6.716434551160925e-06,-1.601254795720782e-05,-3.2888922116688e-05,-3.5855131728723674e-05,-1.601254795697097e-05,-3.288892211645115e-05,-3.585513172848683e-05,-2.9976626430065303e-05,-6.193988292118036e-05,-0.00013960318723545603,-2.9976626429828456e-05,-6.193988292106194e-05,-0.00013960318723545603,-0.16,1.68,0.01,0.01,-0.02,-0.0,0.05,-0.04,-0.09,-0.07,-0.04,-0.09,-0.07,-0.03,-0.12,-0.35,-0.03,-0.12,-0.35,2.38,1.98,2.26,2.23,2.17,2.06,1.85,1.93,2.06,1.85,1.93,1.98,2.18,1.6,1.98,2.18,1.6
2.8.4,39,0:39:00,60,33.76993679267579,34.67735751752376,34.79138741402224,34.095545320814104,33.13986985674308,35.342119232118954,33.650101556138885,33.72123377774384,34.245819145787074,33.650101556138814,33.72123377774379,34.245819145787074,33.36043654979733,32.98043334572163,32.85159037319395,33.36043654979728,32.9804333457217,32.851590373194,36.77703817954722,36.370714354193616,36.54383144305979,36.595126153583344,36.763578422346484,35.72080254978814,35.35333245642232,34.8355978730578,35.720802549788154,35.3533324564223,34.83559787305781,35.86649498830497,35.40895893802325,33.375092934316264,35.866494988304964,35.408958938023204,33.375092934316314,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012255022747580151,275.6234656451458,96.39566742577477,7.849452283447333,6.379703488261369,1.7106660690369964,7.11896159043294,8.319544482330699,12.542185806640209,5.0730878970542586,3.2706230878891365,3.114071356282709,5.07308789705419,3.270623087889115,3.114071356282693,9.352373929747905,4.679408014696287,2.6338982914325717,9.352373929747873,4.679408014696321,2.6338982914326063,-6.700696286898733e-06,-7.022130752905772e-06,-1.5419801073098446e-05,-1.4295266354125146e-05,-7.1324010254632714e-06,-2.176783197604948e-05,-3.5774495082563365e-05,-3.965504182718386e-05,-2.1767831976167904e-05,-3.577449508280021e-05,-3.9655041827657554e-05,-2.253314792473778e-05,-5.239117061262751e-05,-0.00013558233335023335,-2.2533147924500932e-05,-5.239117061215381e-05,-0.0001355823333504702,-6.881899533794922e-06,-5.383832707532103e-06,-6.922458948229367e-06,-6.545352118910349e-06,-6.644138261790999e-06,-1.5744529938525412e-05,-3.241449247421239e-05,-3.5400056360046506e-05,-1.5744529938170142e-05,-3.241449247444924e-05,-3.540005636016493e-05,-2.9564567678500944e-05,-6.134565543227665e-05,-0.0001376913864311528,-2.956456767861937e-05,-6.134565543239509e-05,-0.0001376913864312712,-0.16,1.67,0.01,0.01,-0.02,-0.0,0.05,-0.04,-0.09,-0.07,-0.04,-0.09,-0.07,-0.03,-0.12,-0.35,-0.03,-0.12,-0.35,2.38,1.98,2.26,2.23,2.17,2.05,1.85,1.92,2.05,1.85,1.92,1.98,2.18,1.59,1.98,2.18,1.59
2.8.4,40,0:40:00,60,33.76817259072082,34.67696983245809,34.79097747418866,34.094645712948946,33.13903636647244,35.3417069870684,33.648834049714736,33.71914446246877,34.243499664836676,33.648834049714715,33.71914446246871,34.24349966483667,33.35912461272251,32.977374952638726,32.84367757522641,33.359124612722475,32.97737495263877,32.84367757522644,36.77663001949093,36.37039533329078,36.54342037916799,36.594737719860845,36.763184133324636,35.71987359902708,35.35141556535129,34.83350062841086,35.719873599027096,35.35141556535127,34.83350062841087,35.86474548668503,35.4053136651418,33.366942593983914,35.86474548668502,35.40531366514175,33.366942593983964,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012254306770320422,275.62265460129584,96.41498647024028,7.851025423835726,6.379326274626435,1.7105613086498104,7.117879903670454,8.318243594570403,12.541466116744044,5.071960165075653,3.2694401614045017,3.112937824858907,5.071960165075586,3.2694401614044732,3.112937824858907,9.350063156909517,4.676467976086544,2.6295119890108696,9.350063156909435,4.67646797608661,2.6295119890108944,-6.578470350030822e-06,-6.9256030454785865e-06,-1.5204400236967785e-05,-1.4091306961105942e-05,-7.000275983533773e-06,-2.1443555023736847e-05,-3.52941417576839e-05,-3.915191709621032e-05,-2.1443555023736847e-05,-3.529414175780232e-05,-3.9151917095736624e-05,-2.2196299865721394e-05,-5.1674338308060894e-05,-0.00013370238370669085,-2.219629986619509e-05,-5.167433830746878e-05,-0.0001337023837069277,-6.802667604806819e-06,-5.317015047268114e-06,-6.851064863274321e-06,-6.473895374980998e-06,-6.571483697470626e-06,-1.5482512684291314e-05,-3.194818451722388e-05,-3.495407744900092e-05,-1.5482512684291314e-05,-3.194818451722388e-05,-3.495407744900092e-05,-2.915836033234124e-05,-6.0754548024159284e-05,-0.00013583900553915858,-2.9158360332459665e-05,-6.075454802427771e-05,-0.00013583900553915858,-0.16,1.66,0.01,0.01,-0.02,-0.0,0.05,-0.04,-0.09,-0.08,-0.04,-0.09,-0.08,-0.03,-0.13,-0.36,-0.03,-0.13,-0.36,2.38,1.98,2.27,2.24,2.16,2.05,1.84,1.92,2.05,1.84,1.92,1.98,2.18,1.57,1.98,2.18,1.57
2.8.4,41,0:41:00,60,33.766432971493884,34.676588884830885,34.79057296430264,34.09375851650615,33.13821463284585,35.34130235491697,33.64758530467454,33.71708301155267,34.24120930238786,33.64758530467452,33.71708301155266,34.24120930238788,33.35783215839676,32.974357729689594,32.8358708829354,33.35783215839669,32.9743577296896,32.83587088293543,36.77622663826519,36.37008020956142,36.54301366297382,36.59435359679486,36.762794220395854,35.71896002189295,35.34952617557062,34.831429641785995,35.71896002189298,35.349526175570595,34.831429641786016,35.863020011527,35.4017036637968,33.35890005636412,35.863020011526984,35.40170366379675,33.35890005636416,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01225360230597929,275.6218894686172,96.43407552590932,7.85257983634836,6.378955773654326,1.710457959386773,7.116813228001375,8.31696115930205,12.54075974482834,5.070849188940737,3.26827307656781,3.111818610357786,5.070849188940714,3.2682730765677777,3.111818610357783,9.347786825628205,4.6735678687740325,2.6251856307338337,9.347786825628148,4.673567868774074,2.6251856307338475,-6.4614177611351424e-06,-6.832330559684389e-06,-1.4993464419295794e-05,-1.3891504510728699e-05,-6.870750842580265e-06,-2.112510706915316e-05,-3.4821921251193547e-05,-3.86580158399615e-05,-2.1125107068324193e-05,-3.482192125131197e-05,-3.865801584007992e-05,-2.1865617913618962e-05,-5.097321804837425e-05,-0.00013187996612569938,-2.1865617913382115e-05,-5.097321804884795e-05,-0.00013187996612605465,-6.723020428959596e-06,-5.252062155965594e-06,-6.778603236175703e-06,-6.402051099740902e-06,-6.498548813027582e-06,-1.5226285568914477e-05,-3.148982967786651e-05,-3.4516443747752607e-05,-1.5226285568559206e-05,-3.148982967786651e-05,-3.451644374751576e-05,-2.8757919300540873e-05,-6.016668908325566e-05,-0.00013404229366322795,-2.8757919300540873e-05,-6.016668908325566e-05,-0.00013404229366334637,-0.16,1.65,0.01,0.01,-0.02,-0.0,0.05,-0.05,-0.09,-0.08,-0.05,-0.09,-0.08,-0.03,-0.13,-0.36,-0.03,-0.13,-0.36,2.38,1.98,2.27,2.24,2.16,2.05,1.84,1.92,2.05,1.84,1.92,1.98,2.18,1.56,1.98,2.18,1.56
2.8.4,42,0:42:00,60,33.76471740518182,34.67621441500162,34.79017374602649,34.09288350589644,33.13740443945141,35.34090517584982,33.646354982061006,33.715048974152964,34.23894757628511,33.64635498206101,33.71504897415294,34.23894757628512,33.35655883954956,32.97138082184032,32.82816725443656,33.356558839549514,32.97138082184033,32.8281672544366,36.77582804713641,36.36976891207587,36.54261134658455,36.5939738023669,36.76240869608345,35.71806148295122,35.347663819979445,34.8293844507775,35.71806148295125,35.34766381997944,34.82938445077752,35.861318221933146,35.39812873209487,33.35096218952629,35.861318221933125,35.398128732094825,33.35096218952633,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012252909027577414,275.62116840268186,96.45293735855115,7.854115746200474,6.378591712250637,1.7103559792872514,7.115761273064042,8.315696820028787,12.540066419027886,5.069754665447048,3.267121570882739,3.110713463340916,5.069754665447032,3.267121570882731,3.1107134633409252,9.345544313756555,4.670706840450064,2.6209174390355803,9.345544313756434,4.67070684045007,2.6209174390355945,-6.3491271201125224e-06,-6.741831433624649e-06,-1.4786607379946304e-05,-1.3695560443120296e-05,-6.743869190491599e-06,-2.081241733655759e-05,-3.435751526836839e-05,-3.817270748029955e-05,-2.081241733655759e-05,-3.435751526753942e-05,-3.8172707479825856e-05,-2.154090542916265e-05,-5.028704915221264e-05,-0.00013011153818342318,-2.154090542975477e-05,-5.028704915280476e-05,-0.00013011153818342318,-6.64318547975995e-06,-5.188291425876438e-06,-6.705273154494762e-06,-6.329907132733107e-06,-6.425405206774334e-06,-1.4975649028770021e-05,-3.1039259852860826e-05,-3.408651680819238e-05,-1.4975649028888445e-05,-3.1039259852623975e-05,-3.40865168083108e-05,-2.8363159897537572e-05,-5.9582195032229875e-05,-0.00013229778063047112,-2.8363159897655994e-05,-5.9582195032111446e-05,-0.00013229778063058955,-0.17,1.64,0.01,0.01,-0.02,-0.0,0.05,-0.05,-0.09,-0.08,-0.05,-0.09,-0.08,-0.03,-0.13,-0.37,-0.03,-0.13,-0.37,2.38,1.98,2.27,2.24,2.16,2.05,1.83,1.92,2.05,1.83,1.92,1.98,2.18,1.55,1.98,2.18,1.55
2.8.4,43,0:43:00,60,33.76302538788406,34.675846188139055,34.78977970544066,34.09202047146256,33.1366055827468,35.340515290001264,33.645142750818145,33.71304191633279,34.236714033788736,33.64514275081814,33.7130419163328,34.23671403378876,33.355304319080204,32.96844341295605,32.82056383146729,33.355304319080155,32.96844341295605,32.82056383146729,36.77543424736741,36.36946139518173,36.542213471651664,36.59359834974262,36.76202756892051,35.71717765812843,35.34582804149112,34.827364625746576,35.717177658128456,35.34582804149113,34.8273646257466,35.859639782047694,35.39458866182361,33.343126054565595,35.859639782047665,35.39458866182357,33.34312605456562,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012252226628315509,275.6204896830242,96.4715747210841,7.855633377560871,6.37823384224437,1.7102553334662076,7.114723771195391,8.314450243484956,12.539385865416037,5.068676297135509,3.2659853919442674,3.109622150518116,5.068676297135514,3.2659853919442523,3.1096221505181187,9.343335018081996,4.667884078745787,2.616705744663161,9.34333501808192,4.667884078745792,2.6167057446631836,-6.241163821130158e-06,-6.653637935845798e-06,-1.4583510161851146e-05,-1.3503223240718398e-05,-6.619651119166292e-06,-2.050537689228804e-05,-3.390062332838303e-05,-3.769543504574813e-05,-2.0505376891814345e-05,-3.390062332861987e-05,-3.769543504598497e-05,-2.1221980786734206e-05,-4.961513082122337e-05,-0.00012839380831408675,-2.122198078626051e-05,-4.961513082122337e-05,-0.0001283938083138499,-6.563329483337081e-06,-5.1252815689887635e-06,-6.631248881442768e-06,-6.25754373793086e-06,-6.352119382313504e-06,-1.4730413713219075e-05,-3.059630813879721e-05,-3.3663750515463185e-05,-1.4730413713219075e-05,-3.0596308138441944e-05,-3.3663750515344756e-05,-2.797399809087627e-05,-5.90011711876078e-05,-0.00013060224934496507,-2.7973998090994694e-05,-5.90011711876078e-05,-0.00013060224934508352,-0.17,1.63,0.01,0.01,-0.02,-0.0,0.05,-0.05,-0.09,-0.08,-0.05,-0.09,-0.08,-0.03,-0.13,-0.37,-0.03,-0.13,-0.37,2.38,1.98,2.27,2.24,2.16,2.04,1.83,1.91,2.04,1.83,1.91,1.98,2.18,1.54,1.98,2.18,1.54
2.8.4,44,0:44:00,60,33.76135643968549,34.675483992000814,34.78939074855624,34.09116921689941,33.135817870269705,35.34013253839012,33.643948288517585,33.71106141990044,34.23450824799338,33.64394828851757,33.71106141990044,34.23450824799339,33.35406826943982,32.96554472298377,32.81305792654344,33.354068269439786,32.965544722983765,32.81305792654346,36.77504523268199,36.36915762842373,36.54182007059768,36.59322724761906,36.76165084370638,35.716308234145565,35.344018392926316,34.82536976522127,35.71630823414559,35.34401839292631,34.825369765221275,35.85798436100538,35.39108323906499,33.33538889174701,35.85798436100536,35.391083239064955,33.33538889174703,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012251554819227836,275.61985168793984,96.48999032491743,7.8571329512182855,6.377881939176694,1.7101559931950105,7.113700473629731,8.313221116217267,12.53871780998316,5.067613793486497,3.264864296810287,3.108544452814563,5.06761379348649,3.2648642968102943,3.1085444528145723,9.34115835306298,4.665098808242144,2.612548979065378,9.34115835306289,4.665098808242144,2.612548979065378,-6.137114376040623e-06,-6.567343097193164e-06,-1.4383907231281986e-05,-1.3314278410092584e-05,-6.4980974759265566e-06,-2.0203854047669743e-05,-3.3450963669542e-05,-3.722570827295139e-05,-2.020385404790659e-05,-3.3450963669068304e-05,-3.722570827271454e-05,-2.090867448920619e-05,-4.895681473785866e-05,-0.00012672371615446803,-2.0908674489324616e-05,-4.8956814737977086e-05,-0.00012672371615517856,-6.483578090292023e-06,-5.062779300028334e-06,-6.556684233061105e-06,-6.185035392647364e-06,-6.278753568859467e-06,-1.4490399714380449e-05,-3.0160809413359856e-05,-3.324767542179548e-05,-1.4490399714380449e-05,-3.016080941371513e-05,-3.324767542203233e-05,-2.7590350705253285e-05,-5.8423712643692247e-05,-0.00012895271364309717,-2.7590350705134863e-05,-5.8423712643573825e-05,-0.0001289527136432156,-0.17,1.62,0.01,0.01,-0.03,-0.0,0.04,-0.05,-0.09,-0.08,-0.05,-0.09,-0.08,-0.03,-0.13,-0.38,-0.03,-0.13,-0.38,2.38,1.98,2.27,2.24,2.16,2.04,1.82,1.91,2.04,1.82,1.91,1.98,2.19,1.52,1.98,2.19,1.52
2.8.4,45,0:45:00,60,33.759710102850306,34.67512763449321,34.789006796951355,34.09032955715542,33.135041119168186,35.33975676366881,33.642771281651115,33.709107081245655,34.232329814654214,33.6427712816511,33.709107081245655,34.23232981465422,33.35285037209009,32.96268400540195,32.80564701103896,33.352850372090074,32.96268400540194,32.80564701103898,36.77466099095855,36.368857590081504,36.54143116764807,36.59286050051145,36.76127852173175,35.71545290799196,35.34223443687812,34.82339949203571,35.71545290799199,35.34223443687813,34.823399492035705,35.85635163287132,35.387612244758934,33.327748107766325,35.85635163287131,35.38761224475889,33.327748107766354,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012250893327306661,275.61925287719885,96.50818682512954,7.85861468337446,6.377535800178591,1.7100579347700167,7.1126911474392625,8.31200914183049,12.538061980239139,5.066566871555855,3.263758051352407,3.107480163641273,5.066566871555841,3.263758051352407,3.107480163641276,9.339013749755503,4.662350287794751,2.6084456673465906,9.339013749755436,4.662350287794741,2.6084456673466008,-6.036602304012225e-06,-6.482614740358864e-06,-1.4187576052530441e-05,-1.3128541284975389e-05,-6.379193519023829e-06,-1.9907705009340286e-05,-3.30082738725442e-05,-3.6763096589235525e-05,-1.9907705009458708e-05,-3.3008273872662626e-05,-3.6763096589472376e-05,-2.0600827339715504e-05,-4.831149953794522e-05,-0.00012509841539743623,-2.0600827339478657e-05,-4.831149953806365e-05,-0.00012509841539719939,-6.4040287239682435e-06,-5.000639037078258e-06,-6.481715826822665e-06,-6.1124517935458774e-06,-6.205366243842529e-06,-1.4255435893417711e-05,-2.973260080321912e-05,-3.283788642593303e-05,-1.4255435893417711e-05,-2.973260080298227e-05,-3.283788642616988e-05,-2.7212135567585467e-05,-5.784990510093735e-05,-0.00012734639967805587,-2.7212135567467045e-05,-5.784990510105577e-05,-0.00012734639967793744,-0.17,1.61,0.01,0.01,-0.03,-0.01,0.04,-0.05,-0.1,-0.08,-0.05,-0.1,-0.08,-0.03,-0.13,-0.38,-0.03,-0.13,-0.38,2.39,1.98,2.27,2.24,2.16,2.04,1.81,1.91,2.04,1.81,1.91,1.98,2.19,1.51,1.98,2.19,1.51
2.8.4,46,0:46:00,60,33.75808594014984,34.674776941313596,34.788627783949096,34.089501316710745,33.13427515497543,35.339387810716055,33.64161142563582,33.70717851020687,34.23017834939407,33.641611425635816,33.70717851020687,34.23017834939409,33.351650317018574,32.959860544893175,32.79832870410559,33.35165031701855,32.959860544893154,32.79832870410565,36.774281505415104,36.36856126304733,36.54104677971387,36.592498109006065,36.760910600982506,35.714611386435095,35.34047574555479,34.82145345006401,35.71461138643511,35.34047574555479,34.82145345006403,35.854741276575325,35.38417545522117,33.32020126398351,35.854741276575304,35.384175455221126,33.32020126398354,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012250241893966203,275.61869177999836,96.52616681401994,7.860078785119082,6.37719524163867,1.7099611384124274,7.111695573045354,8.310814038725807,12.537418106496794,5.065535256230748,3.262666429605032,3.1064290873624287,5.065535256230737,3.262666429605032,3.106429087362432,9.336900654872982,4.659637808112001,2.6043944217274166,9.336900654872961,4.659637808111992,2.6043944217274273,-5.9392917934294095e-06,-6.399193414689345e-06,-1.3994329066472725e-05,-1.2945851691981147e-05,-6.2629120218815615e-06,-1.9616781107837746e-05,-3.257231091306304e-05,-3.6307222319464924e-05,-1.9616781107837746e-05,-3.257231091306304e-05,-3.6307222319464924e-05,-2.0298289162212767e-05,-4.7678626363752606e-05,-0.0001235152584081097,-2.0298289161857498e-05,-4.7678626363752606e-05,-0.00012351525840799128,-6.324759057463325e-06,-4.938783902848816e-06,-6.406465570070926e-06,-6.039858423060688e-06,-6.132012487351327e-06,-1.4025359281077954e-05,-2.931152205552697e-05,-3.243403286165384e-05,-1.4025359281314801e-05,-2.931152205564539e-05,-3.243403286129857e-05,-2.6839271599972867e-05,-5.7279825629426756e-05,-0.00012578072971353532,-2.683927160009129e-05,-5.7279825629426756e-05,-0.00012578072971353532,-0.18,1.6,0.01,0.01,-0.03,-0.01,0.04,-0.05,-0.1,-0.08,-0.05,-0.1,-0.08,-0.03,-0.14,-0.39,-0.03,-0.14,-0.39,2.39,1.98,2.27,2.24,2.15,2.04,1.81,1.9,2.04,1.81,1.9,1.98,2.19,1.5,1.98,2.19,1.5
