t,rh,pmv,pmv_bin,pmv_bin_value
18.19999999999997,30,-2.09,Very Cold,0
18.19999999999997,31,-2.08,Very Cold,0
18.19999999999997,32,-2.08,Very Cold,0
18.19999999999997,33,-2.07,Very Cold,0
18.19999999999997,34,-2.07,Very Cold,0
18.19999999999997,35,-2.06,Very Cold,0
18.19999999999997,36,-2.06,Very Cold,0
18.19999999999997,37,-2.05,Very Cold,0
18.19999999999997,38,-2.05,Very Cold,0
18.19999999999997,39,-2.04,Very Cold,0
18.19999999999997,40,-2.04,Very Cold,0
18.19999999999997,41,-2.04,Very Cold,0
18.19999999999997,42,-2.03,Very Cold,0
18.19999999999997,43,-2.03,Very Cold,0
18.19999999999997,44,-2.02,Very Cold,0
18.19999999999997,45,-2.02,Very Cold,0
18.19999999999997,46,-2.01,Very Cold,0
18.19999999999997,47,-2.01,Very Cold,0
18.19999999999997,48,-2.0,Very Cold,0
18.19999999999997,49,-2.0,Very Cold,0
18.19999999999997,50,-1.99,Very Cold,0
18.19999999999997,51,-1.99,Very Cold,0
18.19999999999997,52,-1.98,Very Cold,0
18.19999999999997,53,-1.98,Very Cold,0
18.19999999999997,54,-1.97,Very Cold,0
18.19999999999997,55,-1.97,Very Cold,0
18.19999999999997,56,-1.97,Very Cold,0
18.19999999999997,57,-1.96,Very Cold,0
18.19999999999997,58,-1.96,Very Cold,0
18.19999999999997,59,-1.95,Very Cold,0
18.19999999999997,60,-1.95,Very Cold,0
18.19999999999997,61,-1.94,Very Cold,0
18.19999999999997,62,-1.94,Very Cold,0
18.19999999999997,63,-1.93,Very Cold,0
18.19999999999997,64,-1.93,Very Cold,0
18.19999999999997,65,-1.92,Very Cold,0
18.19999999999997,66,-1.92,Very Cold,0
18.19999999999997,67,-1.91,Very Cold,0
18.19999999999997,68,-1.91,Very Cold,0
18.19999999999997,69,-1.9,Very Cold,0
18.19999999999997,70,-1.9,Very Cold,0
18.19999999999997,71,-1.9,Very Cold,0
18.19999999999997,72,-1.89,Very Cold,0
18.19999999999997,73,-1.89,Very Cold,0
18.19999999999997,74,-1.88,Very Cold,0
18.19999999999997,75,-1.88,Very Cold,0
18.19999999999997,76,-1.87,Very Cold,0
18.19999999999997,77,-1.87,Very Cold,0
18.19999999999997,78,-1.86,Very Cold,0
18.19999999999997,79,-1.86,Very Cold,0
18.19999999999997,80,-1.85,Very Cold,0
18.19999999999997,81,-1.85,Very Cold,0
18.19999999999997,82,-1.84,Very Cold,0
18.19999999999997,83,-1.84,Very Cold,0
18.19999999999997,84,-1.84,Very Cold,0
18.19999999999997,85,-1.83,Very Cold,0
18.19999999999997,86,-1.83,Very Cold,0
18.19999999999997,87,-1.82,Very Cold,0
18.19999999999997,88,-1.82,Very Cold,0
18.19999999999997,89,-1.81,Very Cold,0
18.19999999999997,90,-1.81,Very Cold,0
18.19999999999997,91,-1.8,Very Cold,0
18.19999999999997,92,-1.8,Very Cold,0
18.19999999999997,93,-1.79,Very Cold,0
18.19999999999997,94,-1.79,Very Cold,0
18.19999999999997,95,-1.78,Very Cold,0
18.19999999999997,96,-1.78,Very Cold,0
18.19999999999997,97,-1.77,Very Cold,0
18.19999999999997,98,-1.77,Very Cold,0
18.19999999999997,99,-1.77,Very Cold,0
18.19999999999997,100,-1.76,Very Cold,0
18.29999999999997,0,-2.2,Very Cold,0
18.29999999999997,1,-2.19,Very Cold,0
18.29999999999997,2,-2.19,Very Cold,0
18.29999999999997,3,-2.18,Very Cold,0
18.29999999999997,4,-2.18,Very Cold,0
18.29999999999997,5,-2.17,Very Cold,0
18.29999999999997,6,-2.17,Very Cold,0
18.29999999999997,7,-2.16,Very Cold,0
18.29999999999997,8,-2.16,Very Cold,0
18.29999999999997,9,-2.15,Very Cold,0
18.29999999999997,10,-2.15,Very Cold,0
18.29999999999997,11,-2.14,Very Cold,0
18.29999999999997,12,-2.14,Very Cold,0
18.29999999999997,13,-2.14,Very Cold,0
18.29999999999997,14,-2.13,Very Cold,0
18.29999999999997,15,-2.13,Very Cold,0
18.29999999999997,16,-2.12,Very Cold,0
18.29999999999997,17,-2.12,Very Cold,0
18.29999999999997,18,-2.11,Very Cold,0
18.29999999999997,19,-2.11,Very Cold,0
18.29999999999997,20,-2.1,Very Cold,0
18.29999999999997,21,-2.1,Very Cold,0
18.29999999999997,22,-2.09,Very Cold,0
18.29999999999997,23,-2.09,Very Cold,0
18.29999999999997,24,-2.08,Very Cold,0
18.29999999999997,25,-2.08,Very Cold,0
18.29999999999997,26,-2.07,Very Cold,0
18.29999999999997,27,-2.07,Very Cold,0
18.29999999999997,28,-2.07,Very Cold,0
18.29999999999997,29,-2.06,Very Cold,0
18.29999999999997,30,-2.06,Very Cold,0
18.29999999999997,31,-2.05,Very Cold,0
18.29999999999997,32,-2.05,Very Cold,0
18.29999999999997,33,-2.04,Very Cold,0
18.29999999999997,34,-2.04,Very Cold,0
18.29999999999997,35,-2.03,Very Cold,0
18.29999999999997,36,-2.03,Very Cold,0
18.29999999999997,37,-2.02,Very Cold,0
18.29999999999997,38,-2.02,Very Cold,0
18.29999999999997,39,-2.01,Very Cold,0
18.29999999999997,40,-2.01,Very Cold,0
18.29999999999997,41,-2.0,Very Cold,0
18.29999999999997,42,-2.0,Very Cold,0
18.29999999999997,43,-2.0,Very Cold,0
18.29999999999997,44,-1.99,Very Cold,0
18.29999999999997,45,-1.99,Very Cold,0
18.29999999999997,46,-1.98,Very Cold,0
18.29999999999997,47,-1.98,Very Cold,0
18.29999999999997,48,-1.97,Very Cold,0
18.29999999999997,49,-1.97,Very Cold,0
18.29999999999997,50,-1.96,Very Cold,0
18.29999999999997,51,-1.96,Very Cold,0
18.29999999999997,52,-1.95,Very Cold,0
18.29999999999997,53,-1.95,Very Cold,0
18.29999999999997,54,-1.94,Very Cold,0
18.29999999999997,55,-1.94,Very Cold,0
18.29999999999997,56,-1.93,Very Cold,0
18.29999999999997,57,-1.93,Very Cold,0
18.29999999999997,58,-1.92,Very Cold,0
18.29999999999997,59,-1.92,Very Cold,0
18.29999999999997,60,-1.92,Very Cold,0
18.29999999999997,61,-1.91,Very Cold,0
18.29999999999997,62,-1.91,Very Cold,0
18.29999999999997,63,-1.9,Very Cold,0
18.29999999999997,64,-1.9,Very Cold,0
18.29999999999997,65,-1.89,Very Cold,0
18.29999999999997,66,-1.89,Very Cold,0
18.29999999999997,67,-1.88,Very Cold,0
18.29999999999997,68,-1.88,Very Cold,0
18.29999999999997,69,-1.87,Very Cold,0
18.29999999999997,70,-1.87,Very Cold,0
18.29999999999997,71,-1.86,Very Cold,0
18.29999999999997,72,-1.86,Very Cold,0
18.29999999999997,73,-1.85,Very Cold,0
18.29999999999997,74,-1.85,Very Cold,0
18.29999999999997,75,-1.85,Very Cold,0
18.29999999999997,76,-1.84,Very Cold,0
18.29999999999997,77,-1.84,Very Cold,0
18.29999999999997,78,-1.83,Very Cold,0
18.29999999999997,79,-1.83,Very Cold,0
18.29999999999997,80,-1.82,Very Cold,0
18.29999999999997,81,-1.82,Very Cold,0
18.29999999999997,82,-1.81,Very Cold,0
18.29999999999997,83,-1.81,Very Cold,0
18.29999999999997,84,-1.8,Very Cold,0
18.29999999999997,85,-1.8,Very Cold,0
18.29999999999997,86,-1.79,Very Cold,0
18.29999999999997,87,-1.79,Very Cold,0
18.29999999999997,88,-1.78,Very Cold,0
18.29999999999997,89,-1.78,Very Cold,0
18.29999999999997,90,-1.77,Very Cold,0
18.29999999999997,91,-1.77,Very Cold,0
18.29999999999997,92,-1.77,Very Cold,0
18.29999999999997,93,-1.76,Very Cold,0
18.29999999999997,94,-1.76,Very Cold,0
18.29999999999997,95,-1.75,Very Cold,0
18.29999999999997,96,-1.75,Very Cold,0
18.29999999999997,97,-1.74,Very Cold,0
18.29999999999997,98,-1.74,Very Cold,0
18.29999999999997,99,-1.73,Very Cold,0
18.29999999999997,100,-1.73,Very Cold,0
18.39999999999997,0,-2.17,Very Cold,0
18.39999999999997,1,-2.16,Very Cold,0
18.39999999999997,2,-2.16,Very Cold,0
18.39999999999997,3,-2.15,Very Cold,0
18.39999999999997,4,-2.15,Very Cold,0
18.39999999999997,5,-2.14,Very Cold,0
18.39999999999997,6,-2.14,Very Cold,0
18.39999999999997,7,-2.13,Very Cold,0
18.39999999999997,8,-2.13,Very Cold,0
18.39999999999997,9,-2.12,Very Cold,0
18.39999999999997,10,-2.12,Very Cold,0
18.39999999999997,11,-2.11,Very Cold,0
18.39999999999997,12,-2.11,Very Cold,0
18.39999999999997,13,-2.11,Very Cold,0
18.39999999999997,14,-2.1,Very Cold,0
18.39999999999997,15,-2.1,Very Cold,0
18.39999999999997,16,-2.09,Very Cold,0
18.39999999999997,17,-2.09,Very Cold,0
18.39999999999997,18,-2.08,Very Cold,0
18.39999999999997,19,-2.08,Very Cold,0
18.39999999999997,20,-2.07,Very Cold,0
18.39999999999997,21,-2.07,Very Cold,0
18.39999999999997,22,-2.06,Very Cold,0
18.39999999999997,23,-2.06,Very Cold,0
18.39999999999997,24,-2.05,Very Cold,0
18.39999999999997,25,-2.05,Very Cold,0
18.39999999999997,26,-2.04,Very Cold,0
18.39999999999997,27,-2.04,Very Cold,0
18.39999999999997,28,-2.03,Very Cold,0
18.39999999999997,29,-2.03,Very Cold,0
18.39999999999997,30,-2.03,Very Cold,0
18.39999999999997,31,-2.02,Very Cold,0
18.39999999999997,32,-2.02,Very Cold,0
18.39999999999997,33,-2.01,Very Cold,0
18.39999999999997,34,-2.01,Very Cold,0
18.39999999999997,35,-2.0,Very Cold,0
18.39999999999997,36,-2.0,Very Cold,0
18.39999999999997,37,-1.99,Very Cold,0
18.39999999999997,38,-1.99,Very Cold,0
18.39999999999997,39,-1.98,Very Cold,0
18.39999999999997,40,-1.98,Very Cold,0
18.39999999999997,41,-1.97,Very Cold,0
18.39999999999997,42,-1.97,Very Cold,0
18.39999999999997,43,-1.96,Very Cold,0
18.39999999999997,44,-1.96,Very Cold,0
18.39999999999997,45,-1.95,Very Cold,0
18.39999999999997,46,-1.95,Very Cold,0
18.39999999999997,47,-1.95,Very Cold,0
18.39999999999997,48,-1.94,Very Cold,0
18.39999999999997,49,-1.94,Very Cold,0
18.39999999999997,50,-1.93,Very Cold,0
18.39999999999997,51,-1.93,Very Cold,0
18.39999999999997,52,-1.92,Very Cold,0
18.39999999999997,53,-1.92,Very Cold,0
18.39999999999997,54,-1.91,Very Cold,0
18.39999999999997,55,-1.91,Very Cold,0
18.39999999999997,56,-1.9,Very Cold,0
18.39999999999997,57,-1.9,Very Cold,0
18.39999999999997,58,-1.89,Very Cold,0
18.39999999999997,59,-1.89,Very Cold,0
18.39999999999997,60,-1.88,Very Cold,0
18.39999999999997,61,-1.88,Very Cold,0
18.39999999999997,62,-1.87,Very Cold,0
18.39999999999997,63,-1.87,Very Cold,0
18.39999999999997,64,-1.87,Very Cold,0
18.39999999999997,65,-1.86,Very Cold,0
18.39999999999997,66,-1.86,Very Cold,0
18.39999999999997,67,-1.85,Very Cold,0
18.39999999999997,68,-1.85,Very Cold,0
18.39999999999997,69,-1.84,Very Cold,0
18.39999999999997,70,-1.84,Very Cold,0
18.39999999999997,71,-1.83,Very Cold,0
18.39999999999997,72,-1.83,Very Cold,0
18.39999999999997,73,-1.82,Very Cold,0
18.39999999999997,74,-1.82,Very Cold,0
18.39999999999997,75,-1.81,Very Cold,0
18.39999999999997,76,-1.81,Very Cold,0
18.39999999999997,77,-1.8,Very Cold,0
18.39999999999997,78,-1.8,Very Cold,0
18.39999999999997,79,-1.79,Very Cold,0
18.39999999999997,80,-1.79,Very Cold,0
18.39999999999997,81,-1.79,Very Cold,0
18.39999999999997,82,-1.78,Very Cold,0
18.39999999999997,83,-1.78,Very Cold,0
18.39999999999997,84,-1.77,Very Cold,0
18.39999999999997,85,-1.77,Very Cold,0
18.39999999999997,86,-1.76,Very Cold,0
18.39999999999997,87,-1.76,Very Cold,0
18.39999999999997,88,-1.75,Very Cold,0
18.39999999999997,89,-1.75,Very Cold,0
18.39999999999997,90,-1.74,Very Cold,0
18.39999999999997,91,-1.74,Very Cold,0
18.39999999999997,92,-1.73,Very Cold,0
18.39999999999997,93,-1.73,Very Cold,0
18.39999999999997,94,-1.72,Very Cold,0
18.39999999999997,95,-1.72,Very Cold,0
18.39999999999997,96,-1.71,Very Cold,0
18.39999999999997,97,-1.71,Very Cold,0
18.39999999999997,98,-1.71,Very Cold,0
18.39999999999997,99,-1.7,Very Cold,0
18.39999999999997,100,-1.7,Very Cold,0
18.49999999999997,0,-2.14,Very Cold,0
18.49999999999997,1,-2.13,Very Cold,0
18.49999999999997,2,-2.13,Very Cold,0
18.49999999999997,3,-2.12,Very Cold,0
18.49999999999997,4,-2.12,Very Cold,0
18.49999999999997,5,-2.11,Very Cold,0
18.49999999999997,6,-2.11,Very Cold,0
18.49999999999997,7,-2.1,Very Cold,0
18.49999999999997,8,-2.1,Very Cold,0
18.49999999999997,9,-2.09,Very Cold,0
18.49999999999997,10,-2.09,Very Cold,0
18.49999999999997,11,-2.09,Very Cold,0
18.49999999999997,12,-2.08,Very Cold,0
18.49999999999997,13,-2.08,Very Cold,0
18.49999999999997,14,-2.07,Very Cold,0
18.49999999999997,15,-2.07,Very Cold,0
18.49999999999997,16,-2.06,Very Cold,0
18.49999999999997,17,-2.06,Very Cold,0
18.49999999999997,18,-2.05,Very Cold,0
18.49999999999997,19,-2.05,Very Cold,0
18.49999999999997,20,-2.04,Very Cold,0
18.49999999999997,21,-2.04,Very Cold,0
18.49999999999997,22,-2.03,Very Cold,0
18.49999999999997,23,-2.03,Very Cold,0
18.49999999999997,24,-2.02,Very Cold,0
18.49999999999997,25,-2.02,Very Cold,0
18.49999999999997,26,-2.01,Very Cold,0
18.49999999999997,27,-2.01,Very Cold,0
18.49999999999997,28,-2.0,Very Cold,0
18.49999999999997,29,-2.0,Very Cold,0
18.49999999999997,30,-1.99,Very Cold,0
18.49999999999997,31,-1.99,Very Cold,0
18.49999999999997,32,-1.99,Very Cold,0
18.49999999999997,33,-1.98,Very Cold,0
18.49999999999997,34,-1.98,Very Cold,0
18.49999999999997,35,-1.97,Very Cold,0
18.49999999999997,36,-1.97,Very Cold,0
18.49999999999997,37,-1.96,Very Cold,0
18.49999999999997,38,-1.96,Very Cold,0
18.49999999999997,39,-1.95,Very Cold,0
18.49999999999997,40,-1.95,Very Cold,0
18.49999999999997,41,-1.94,Very Cold,0
18.49999999999997,42,-1.94,Very Cold,0
18.49999999999997,43,-1.93,Very Cold,0
18.49999999999997,44,-1.93,Very Cold,0
18.49999999999997,45,-1.92,Very Cold,0
18.49999999999997,46,-1.92,Very Cold,0
18.49999999999997,47,-1.91,Very Cold,0
18.49999999999997,48,-1.91,Very Cold,0
18.49999999999997,49,-1.9,Very Cold,0
18.49999999999997,50,-1.9,Very Cold,0
18.49999999999997,51,-1.9,Very Cold,0
18.49999999999997,52,-1.89,Very Cold,0
18.49999999999997,53,-1.89,Very Cold,0
18.49999999999997,54,-1.88,Very Cold,0
18.49999999999997,55,-1.88,Very Cold,0
18.49999999999997,56,-1.87,Very Cold,0
18.49999999999997,57,-1.87,Very Cold,0
18.49999999999997,58,-1.86,Very Cold,0
18.49999999999997,59,-1.86,Very Cold,0
18.49999999999997,60,-1.85,Very Cold,0
18.49999999999997,61,-1.85,Very Cold,0
18.49999999999997,62,-1.84,Very Cold,0
18.49999999999997,63,-1.84,Very Cold,0
18.49999999999997,64,-1.83,Very Cold,0
18.49999999999997,65,-1.83,Very Cold,0
18.49999999999997,66,-1.82,Very Cold,0
18.49999999999997,67,-1.82,Very Cold,0
18.49999999999997,68,-1.81,Very Cold,0
18.49999999999997,69,-1.81,Very Cold,0
18.49999999999997,70,-1.81,Very Cold,0
18.49999999999997,71,-1.8,Very Cold,0
18.49999999999997,72,-1.8,Very Cold,0
18.49999999999997,73,-1.79,Very Cold,0
18.49999999999997,74,-1.79,Very Cold,0
18.49999999999997,75,-1.78,Very Cold,0
18.49999999999997,76,-1.78,Very Cold,0
18.49999999999997,77,-1.77,Very Cold,0
18.49999999999997,78,-1.77,Very Cold,0
18.49999999999997,79,-1.76,Very Cold,0
18.49999999999997,80,-1.76,Very Cold,0
18.49999999999997,81,-1.75,Very Cold,0
18.49999999999997,82,-1.75,Very Cold,0
18.49999999999997,83,-1.74,Very Cold,0
18.49999999999997,84,-1.74,Very Cold,0
18.49999999999997,85,-1.73,Very Cold,0
18.49999999999997,86,-1.73,Very Cold,0
18.49999999999997,87,-1.72,Very Cold,0
18.49999999999997,88,-1.72,Very Cold,0
18.49999999999997,89,-1.72,Very Cold,0
18.49999999999997,90,-1.71,Very Cold,0
18.49999999999997,91,-1.71,Very Cold,0
18.49999999999997,92,-1.7,Very Cold,0
18.49999999999997,93,-1.7,Very Cold,0
18.49999999999997,94,-1.69,Very Cold,0
18.49999999999997,95,-1.69,Very Cold,0
18.49999999999997,96,-1.68,Very Cold,0
18.49999999999997,97,-1.68,Very Cold,0
18.49999999999997,98,-1.67,Very Cold,0
18.49999999999997,99,-1.67,Very Cold,0
18.49999999999997,100,-1.66,Very Cold,0
18.59999999999997,0,-2.11,Very Cold,0
18.59999999999997,1,-2.1,Very Cold,0
18.59999999999997,2,-2.1,Very Cold,0
18.59999999999997,3,-2.09,Very Cold,0
18.59999999999997,4,-2.09,Very Cold,0
18.59999999999997,5,-2.08,Very Cold,0
18.59999999999997,6,-2.08,Very Cold,0
18.59999999999997,7,-2.07,Very Cold,0
18.59999999999997,8,-2.07,Very Cold,0
18.59999999999997,9,-2.06,Very Cold,0
18.59999999999997,10,-2.06,Very Cold,0
18.59999999999997,11,-2.06,Very Cold,0
18.59999999999997,12,-2.05,Very Cold,0
18.59999999999997,13,-2.05,Very Cold,0
18.59999999999997,14,-2.04,Very Cold,0
18.59999999999997,15,-2.04,Very Cold,0
18.59999999999997,16,-2.03,Very Cold,0
18.59999999999997,17,-2.03,Very Cold,0
18.59999999999997,18,-2.02,Very Cold,0
18.59999999999997,19,-2.02,Very Cold,0
18.59999999999997,20,-2.01,Very Cold,0
18.59999999999997,21,-2.01,Very Cold,0
18.59999999999997,22,-2.0,Very Cold,0
18.59999999999997,23,-2.0,Very Cold,0
18.59999999999997,24,-1.99,Very Cold,0
18.59999999999997,25,-1.99,Very Cold,0
18.59999999999997,26,-1.98,Very Cold,0
18.59999999999997,27,-1.98,Very Cold,0
18.59999999999997,28,-1.97,Very Cold,0
18.59999999999997,29,-1.97,Very Cold,0
18.59999999999997,30,-1.96,Very Cold,0
18.59999999999997,31,-1.96,Very Cold,0
18.59999999999997,32,-1.95,Very Cold,0
18.59999999999997,33,-1.95,Very Cold,0
18.59999999999997,34,-1.95,Very Cold,0
18.59999999999997,35,-1.94,Very Cold,0
18.59999999999997,36,-1.94,Very Cold,0
18.59999999999997,37,-1.93,Very Cold,0
18.59999999999997,38,-1.93,Very Cold,0
18.59999999999997,39,-1.92,Very Cold,0
18.59999999999997,40,-1.92,Very Cold,0
18.59999999999997,41,-1.91,Very Cold,0
18.59999999999997,42,-1.91,Very Cold,0
18.59999999999997,43,-1.9,Very Cold,0
18.59999999999997,44,-1.9,Very Cold,0
18.59999999999997,45,-1.89,Very Cold,0
18.59999999999997,46,-1.89,Very Cold,0
18.59999999999997,47,-1.88,Very Cold,0
18.59999999999997,48,-1.88,Very Cold,0
18.59999999999997,49,-1.87,Very Cold,0
18.59999999999997,50,-1.87,Very Cold,0
18.59999999999997,51,-1.86,Very Cold,0
18.59999999999997,52,-1.86,Very Cold,0
18.59999999999997,53,-1.85,Very Cold,0
18.59999999999997,54,-1.85,Very Cold,0
18.59999999999997,55,-1.85,Very Cold,0
18.59999999999997,56,-1.84,Very Cold,0
18.59999999999997,57,-1.84,Very Cold,0
18.59999999999997,58,-1.83,Very Cold,0
18.59999999999997,59,-1.83,Very Cold,0
18.59999999999997,60,-1.82,Very Cold,0
18.59999999999997,61,-1.82,Very Cold,0
18.59999999999997,62,-1.81,Very Cold,0
18.59999999999997,63,-1.81,Very Cold,0
18.59999999999997,64,-1.8,Very Cold,0
18.59999999999997,65,-1.8,Very Cold,0
18.59999999999997,66,-1.79,Very Cold,0
18.59999999999997,67,-1.79,Very Cold,0
18.59999999999997,68,-1.78,Very Cold,0
18.59999999999997,69,-1.78,Very Cold,0
18.59999999999997,70,-1.77,Very Cold,0
18.59999999999997,71,-1.77,Very Cold,0
18.59999999999997,72,-1.76,Very Cold,0
18.59999999999997,73,-1.76,Very Cold,0
18.59999999999997,74,-1.75,Very Cold,0
18.59999999999997,75,-1.75,Very Cold,0
18.59999999999997,76,-1.75,Very Cold,0
18.59999999999997,77,-1.74,Very Cold,0
18.59999999999997,78,-1.74,Very Cold,0
18.59999999999997,79,-1.73,Very Cold,0
18.59999999999997,80,-1.73,Very Cold,0
18.59999999999997,81,-1.72,Very Cold,0
18.59999999999997,82,-1.72,Very Cold,0
18.59999999999997,83,-1.71,Very Cold,0
18.59999999999997,84,-1.71,Very Cold,0
18.59999999999997,85,-1.7,Very Cold,0
18.59999999999997,86,-1.7,Very Cold,0
18.59999999999997,87,-1.69,Very Cold,0
18.59999999999997,88,-1.69,Very Cold,0
18.59999999999997,89,-1.68,Very Cold,0
18.59999999999997,90,-1.68,Very Cold,0
18.59999999999997,91,-1.67,Very Cold,0
18.59999999999997,92,-1.67,Very Cold,0
18.59999999999997,93,-1.66,Very Cold,0
18.59999999999997,94,-1.66,Very Cold,0
18.59999999999997,95,-1.65,Very Cold,0
18.59999999999997,96,-1.65,Very Cold,0
18.59999999999997,97,-1.64,Very Cold,0
18.59999999999997,98,-1.64,Very Cold,0
18.59999999999997,99,-1.64,Very Cold,0
18.59999999999997,100,-1.63,Very Cold,0
18.699999999999967,0,-2.08,Very Cold,0
18.699999999999967,1,-2.07,Very Cold,0
18.699999999999967,2,-2.07,Very Cold,0
18.699999999999967,3,-2.06,Very Cold,0
18.699999999999967,4,-2.06,Very Cold,0
18.699999999999967,5,-2.05,Very Cold,0
18.699999999999967,6,-2.05,Very Cold,0
18.699999999999967,7,-2.04,Very Cold,0
18.699999999999967,8,-2.04,Very Cold,0
18.699999999999967,9,-2.03,Very Cold,0
18.699999999999967,10,-2.03,Very Cold,0
18.699999999999967,11,-2.03,Very Cold,0
18.699999999999967,12,-2.02,Very Cold,0
18.699999999999967,13,-2.02,Very Cold,0
18.699999999999967,14,-2.01,Very Cold,0
18.699999999999967,15,-2.01,Very Cold,0
18.699999999999967,16,-2.0,Very Cold,0
18.699999999999967,17,-2.0,Very Cold,0
18.699999999999967,18,-1.99,Very Cold,0
18.699999999999967,19,-1.99,Very Cold,0
18.699999999999967,20,-1.98,Very Cold,0
18.699999999999967,21,-1.98,Very Cold,0
18.699999999999967,22,-1.97,Very Cold,0
18.699999999999967,23,-1.97,Very Cold,0
18.699999999999967,24,-1.96,Very Cold,0
18.699999999999967,25,-1.96,Very Cold,0
18.699999999999967,26,-1.95,Very Cold,0
18.699999999999967,27,-1.95,Very Cold,0
18.699999999999967,28,-1.94,Very Cold,0
18.699999999999967,29,-1.94,Very Cold,0
18.699999999999967,30,-1.93,Very Cold,0
18.699999999999967,31,-1.93,Very Cold,0
18.699999999999967,32,-1.92,Very Cold,0
18.699999999999967,33,-1.92,Very Cold,0
18.699999999999967,34,-1.91,Very Cold,0
18.699999999999967,35,-1.91,Very Cold,0
18.699999999999967,36,-1.91,Very Cold,0
18.699999999999967,37,-1.9,Very Cold,0
18.699999999999967,38,-1.9,Very Cold,0
18.699999999999967,39,-1.89,Very Cold,0
18.699999999999967,40,-1.89,Very Cold,0
18.699999999999967,41,-1.88,Very Cold,0
18.699999999999967,42,-1.88,Very Cold,0
18.699999999999967,43,-1.87,Very Cold,0
18.699999999999967,44,-1.87,Very Cold,0
18.699999999999967,45,-1.86,Very Cold,0
18.699999999999967,46,-1.86,Very Cold,0
18.699999999999967,47,-1.85,Very Cold,0
18.699999999999967,48,-1.85,Very Cold,0
18.699999999999967,49,-1.84,Very Cold,0
18.699999999999967,50,-1.84,Very Cold,0
18.699999999999967,51,-1.83,Very Cold,0
18.699999999999967,52,-1.83,Very Cold,0
18.699999999999967,53,-1.82,Very Cold,0
18.699999999999967,54,-1.82,Very Cold,0
18.699999999999967,55,-1.81,Very Cold,0
18.699999999999967,56,-1.81,Very Cold,0
18.699999999999967,57,-1.8,Very Cold,0
18.699999999999967,58,-1.8,Very Cold,0
18.699999999999967,59,-1.79,Very Cold,0
18.699999999999967,60,-1.79,Very Cold,0
18.699999999999967,61,-1.79,Very Cold,0
18.699999999999967,62,-1.78,Very Cold,0
18.699999999999967,63,-1.78,Very Cold,0
18.699999999999967,64,-1.77,Very Cold,0
18.699999999999967,65,-1.77,Very Cold,0
18.699999999999967,66,-1.76,Very Cold,0
